"block","plot","observer","visit","sampling_period","Rts_obs","obs_year","dp_march","min_post_sunrise","species","behaviour","sex","height","dist","minutes_to_obs"
"orsjon","plot_79","jkn","fourth","second",2019-06-06 04:16:59,"2019",67,43.9833333333333,"blams","Alarm call","Male/Female",NA,39.0496331909879,0.533333333333333
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:41:16,"2017",7,224.266666666667,"rodhe","Song","Male",NA,27.4795040032654,0
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:41:32,"2017",7,224.533333333333,"rodhe","Song","Male",NA,19.5034421221395,0.266666666666667
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:42:06,"2017",7,225.1,"talge","Alarm call","Male/Female",NA,30.5607000923019,0.833333333333333
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:42:34,"2017",7,225.566666666667,"talge","Alarm call","Male/Female",NA,23.4589588878141,1.3
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:43:06,"2017",7,226.1,"bofik","In breeding habitat: bird seen","Male",NA,39.2092155114045,1.83333333333333
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:44:21,"2017",7,227.35,"gardg","Song","Male",NA,22.3395441288604,3.08333333333333
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:44:47,"2017",7,227.783333333333,"talge","Song","Male",NA,41.1366529649852,3.51666666666667
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:45:10,"2017",7,228.166666666667,"kungl","Song","Male",NA,6.7845027005322,3.9
"tjaderleksmossen","plot_111","jkn","first","second",2017-04-07 09:46:00,"2017",7,229,"bofik","Song","Male",NA,40.4023005687649,4.73333333333333
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:45:32,"2017",7,288.533333333333,"bofik","Song","Male",NA,39.9235505458386,0
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:45:40,"2017",7,288.666666666667,"kungl","Song","Male",NA,8.95449456064417,0.133333333333333
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:45:48,"2017",7,288.8,"bofik","Song","Male",NA,44.0985874572872,0.266666666666667
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:45:53,"2017",7,288.883333333333,"bofik","Song","Male",NA,32.8686598638189,0.35
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:46:06,"2017",7,289.1,"trake","Song","Male",NA,44.75954765899,0.566666666666667
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:46:32,"2017",7,289.533333333333,"bofik","Song","Male",NA,42.001532760538,1
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:46:45,"2017",7,289.75,"bofik","Song","Male",NA,11.7828856910284,1.21666666666667
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:46:49,"2017",7,289.816666666667,"gardg","Song","Male",NA,36.9459393747682,1.28333333333333
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:47:10,"2017",7,290.166666666667,"grona","Song","Male",NA,35.5780722635302,1.63333333333333
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:47:47,"2017",7,290.783333333333,"bofik","Song","Male",NA,42.691488285126,2.25
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:48:30,"2017",7,291.5,"bofik","Song","Male",NA,10.9781459951724,2.96666666666667
"tjaderleksmossen","plot_113","jkn","first","second",2017-04-07 10:50:34,"2017",7,293.566666666667,"grona","Song","Male",NA,36.3509820636828,5.03333333333333
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:12:10,"2017",7,75.1666666666667,"bofik","Alarm call","Male/Female",NA,28.938824195246,1
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:12:30,"2017",7,75.5,"bofik","Song","Male",NA,30.5257822091204,1.33333333333333
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:12:05,"2017",7,75.0833333333333,"bofik","Song","Male",NA,39.9941444776353,0.916666666666667
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:11:57,"2017",7,74.95,"taltt","Song","Male",NA,31.0313745497212,0.783333333333333
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:12:44,"2017",7,75.7333333333333,"gardg","Song","Male",NA,39.6753829673377,1.56666666666667
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:14:53,"2017",7,77.8833333333333,"kungl","Song","Male",NA,25.0996100216696,3.71666666666667
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:15:27,"2017",7,78.45,"svars","Song","Male",NA,37.4825194155472,4.28333333333333
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:13:17,"2017",7,76.2833333333333,"bofik","Song","Male",NA,40.4781291238484,2.11666666666667
"tjaderleksmossen","plot_114","jkn","first","second",2017-04-07 07:14:43,"2017",7,77.7166666666667,"gardg","Song","Male",NA,27.4984750897318,3.55
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:59:18,"2017",7,122.3,"rodhe","Song","Male",NA,38.9075754900537,1.81666666666667
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:57:51,"2017",7,120.85,"bofik","Song","Male",NA,33.3711321915996,0.366666666666667
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:57:56,"2017",7,120.933333333333,"bofik","Song","Male",NA,13.8773009352844,0.45
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:58:27,"2017",7,121.45,"bofik","Alarm call","Male/Female",NA,13.4062224733719,0.966666666666667
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 08:02:12,"2017",7,125.2,"blams","Alarm call","Male/Female",NA,16.4959942958775,4.71666666666667
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:57:29,"2017",7,120.483333333333,"bofik","Song","Male",NA,33.1540898536432,0
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:57:34,"2017",7,120.566666666667,"kungl","Song","Male",NA,19.8505487643966,0.0833333333333333
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:57:43,"2017",7,120.716666666667,"bofik","Song","Male",NA,32.7847092336932,0.233333333333333
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:59:06,"2017",7,122.1,"bofik","Song","Male",NA,36.1630243466664,1.61666666666667
"tjaderleksmossen","plot_115","jkn","first","second",2017-04-07 07:58:13,"2017",7,121.216666666667,"tofss","Song","Male",NA,32.9572054201712,0.733333333333333
"tjaderleksmossen","plot_124","jkn","first","second",2017-04-07 08:56:07,"2017",7,179.116666666667,"gardg","Song","Male",NA,37.8897557137605,2.43333333333333
"tjaderleksmossen","plot_124","jkn","first","second",2017-04-07 08:56:39,"2017",7,179.65,"talge","Song","Male",NA,24.9620175029277,2.96666666666667
"tjaderleksmossen","plot_124","jkn","first","second",2017-04-07 08:54:33,"2017",7,177.55,"rodhe","Song","Male",NA,44.184072628205,0.866666666666667
"tjaderleksmossen","plot_124","jkn","first","second",2017-04-07 08:54:55,"2017",7,177.916666666667,"tofss","Song","Male",NA,11.0049430876061,1.23333333333333
"tjaderleksmossen","plot_124","jkn","first","second",2017-04-07 08:53:41,"2017",7,176.683333333333,"talge","Alarm call","Male/Female",NA,27.3345792587846,0
"tjaderleksmossen","plot_124","jkn","first","second",2017-04-07 08:53:54,"2017",7,176.9,"tofss","Song","Male",NA,38.6143848271636,0.216666666666667
"kilsjon","plot_83","jkn","first","second",2017-04-07 06:06:22,"2017",7,9.36666666666667,"bofik","Alarm call","Male/Female",NA,19.3231589106152,4.48333333333333
"kilsjon","plot_83","jkn","first","second",2017-04-07 06:03:42,"2017",7,6.7,"tofss","Song","Male",NA,35.0083175495603,1.81666666666667
"kilsjon","plot_83","jkn","first","second",2017-04-07 06:04:11,"2017",7,7.18333333333333,"talge","Alarm call","Male/Female",NA,24.9754988331,2.3
"kilsjon","plot_83","jkn","first","second",2017-04-07 06:03:22,"2017",7,6.36666666666667,"bofik","Alarm call","Male/Female",NA,28.3357595338157,1.48333333333333
"kilsjon","plot_83","jkn","first","second",2017-04-07 06:04:48,"2017",7,7.8,"bofik","Song","Male",NA,30.9136041573763,2.91666666666667
"orsjon","plot_116","jkn","second","second",2017-05-07 07:08:28,"2017",37,156.466666666667,"talge","Alarm call","Male/Female",NA,26.3127331915438,0.85
"orsjon","plot_116","jkn","second","second",2017-05-07 07:08:07,"2017",37,156.116666666667,"gardg","Song","Male",NA,49.1958981643397,0.5
"orsjon","plot_116","jkn","second","second",2017-05-07 07:07:53,"2017",37,155.883333333333,"kungl","Song","Male",NA,19.1131493545526,0.266666666666667
"orsjon","plot_116","jkn","second","second",2017-05-07 07:11:51,"2017",37,159.85,"talla","Alarm call","Male/Female",NA,49.8178785978774,4.23333333333333
"orsjon","plot_116","jkn","second","second",2017-05-07 07:10:01,"2017",37,158.016666666667,"blams","Alarm call","Male/Female",NA,24.8398918468406,2.4
"orsjon","plot_116","jkn","second","second",2017-05-07 07:11:09,"2017",37,159.15,"talla","Song","Male",NA,38.8329002299314,3.53333333333333
"orsjon","plot_116","jkn","second","second",2017-05-07 07:08:57,"2017",37,156.95,"talge","In breeding habitat: bird seen","Female",NA,9.38332074685785,1.33333333333333
"orsjon","plot_73","jkn","second","second",2017-05-07 09:28:14,"2017",37,296.233333333333,"kungl","Song","Male",NA,16.9789260794773,0.183333333333333
"orsjon","plot_73","jkn","second","second",2017-05-07 09:28:27,"2017",37,296.45,"bofik","Song","Male",NA,47.8444703640505,0.4
"orsjon","plot_73","jkn","second","second",2017-05-07 09:28:54,"2017",37,296.9,"blams","In breeding habitat: bird seen","Male/Female",NA,25.2306114273924,0.85
"orsjon","plot_73","jkn","second","second",2017-05-07 09:31:09,"2017",37,299.15,"bofik","Song","Male",NA,47.3231716441961,3.1
"orsjon","plot_73","jkn","second","second",2017-05-07 09:30:47,"2017",37,298.783333333333,"grona","Alarm call","Male/Female",NA,31.5716490543578,2.73333333333333
"orsjon","plot_74","jkn","second","second",2017-05-07 08:39:51,"2017",37,247.85,"stort","In breeding habitat: bird seen","Female",NA,17.6034053626622,3.45
"orsjon","plot_74","jkn","second","second",2017-05-07 08:40:49,"2017",37,248.816666666667,"gardg","Song","Male",NA,48.9615862968513,4.41666666666667
"orsjon","plot_74","jkn","second","second",2017-05-07 08:40:22,"2017",37,248.366666666667,"grona","Song","Male",NA,29.8796435492065,3.96666666666667
"orsjon","plot_74","jkn","second","second",2017-05-07 08:39:01,"2017",37,247.016666666667,"grona","Alarm call","Male/Female",NA,27.9524511491426,2.61666666666667
"orsjon","plot_74","jkn","second","second",2017-05-07 08:37:08,"2017",37,245.133333333333,"talla","Song","Male",NA,49.6340316783356,0.733333333333333
"orsjon","plot_74","jkn","second","second",2017-05-07 08:36:46,"2017",37,244.766666666667,"bofik","Song","Male",NA,27.4448715858026,0.366666666666667
"orsjon","plot_74","jkn","second","second",2017-05-07 08:38:09,"2017",37,246.15,"blams","Song","Male",NA,14.4329856997319,1.75
"orsjon","plot_74","jkn","second","second",2017-05-07 08:38:26,"2017",37,246.433333333333,"talla","Alarm call","Male/Female",NA,27.4017026857292,2.03333333333333
"orsjon","plot_74","jkn","second","second",2017-05-07 08:41:31,"2017",37,249.516666666667,"kungl","Song","Male",NA,32.0610573881212,5.11666666666667
"orsjon","plot_75","jkn","second","second",2017-05-07 08:02:49,"2017",37,210.816666666667,"talge","Song","Male",NA,17.8221829350015,0.15
"orsjon","plot_75","jkn","second","second",2017-05-07 08:02:59,"2017",37,210.983333333333,"blams","Alarm call","Male/Female",NA,20.3449072241003,0.316666666666667
"orsjon","plot_75","jkn","second","second",2017-05-07 08:03:17,"2017",37,211.283333333333,"bofik","Alarm call","Male/Female",NA,30.5442751959712,0.616666666666667
"orsjon","plot_75","jkn","second","second",2017-05-07 08:06:20,"2017",37,214.333333333333,"talge","In breeding habitat: bird seen","Male",NA,8.89362093232352,3.66666666666667
"orsjon","plot_75","jkn","second","second",2017-05-07 08:04:17,"2017",37,212.283333333333,"rodhe","Song","Male",NA,26.3815382795951,1.61666666666667
"orsjon","plot_75","jkn","second","second",2017-05-07 08:05:01,"2017",37,213.016666666667,"kungl","Song","Male",NA,18.3412911835482,2.35
"orsjon","plot_79","jkn","second","second",2017-05-07 06:19:06,"2017",37,107.1,"rodhe","Song","Male",NA,27.0506367130411,0.133333333333333
"sodersjon","plot_100","jkn","third","second",2018-05-07 09:26:55,"2018",37,294.916666666667,"bofik","Song","Male",NA,41.458231407903,0.333333333333333
"sodersjon","plot_100","jkn","third","second",2018-05-07 09:29:50,"2018",37,297.833333333333,"gardg","Song","Male",NA,49.0022882510472,3.25
"sodersjon","plot_100","jkn","third","second",2018-05-07 09:30:34,"2018",37,298.566666666667,"talge","Song","Male",NA,16.7308320498604,3.98333333333333
"sodersjon","plot_117","jkn","third","second",2018-05-07 06:19:59,"2018",37,107.983333333333,"rodhe","Song","Male",NA,20.9212846840827,0.1
"sodersjon","plot_117","jkn","third","second",2018-05-07 06:20:07,"2018",37,108.116666666667,"kungl","Song","Male",NA,30.1002031523768,0.233333333333333
"sodersjon","plot_117","jkn","third","second",2018-05-07 06:23:08,"2018",37,111.133333333333,"kungl","Song","Male",NA,11.5662202452197,3.25
"kilsjon","plot_83","jkn","third","second",2018-05-07 04:27:35,"2018",37,-4.41666666666667,"talge","Song","Male",NA,13.7581616271672,0.233333333333333
"kilsjon","plot_83","jkn","third","second",2018-05-07 04:27:56,"2018",37,-4.06666666666667,"talge","Song","Male",NA,46.845915538468,0.583333333333333
"kilsjon","plot_83","jkn","third","second",2018-05-07 04:28:08,"2018",37,-3.86666666666667,"kungl","Song","Male",NA,44.2934654398248,0.783333333333333
"kilsjon","plot_85","jkn","third","second",2018-05-07 05:28:51,"2018",37,56.85,"rodhe","Song","Male",NA,41.6127672413564,3.33333333333333
"kilsjon","plot_85","jkn","third","second",2018-05-07 05:30:32,"2018",37,58.5333333333333,"trake","Song","Male",NA,47.8212473511128,5.01666666666667
"kilsjon","plot_87","jkn","third","second",2018-05-07 04:46:45,"2018",37,14.75,"rodhe","Song","Male",NA,30.8226659558111,0.4
"kilsjon","plot_87","jkn","third","second",2018-05-07 04:46:33,"2018",37,14.55,"kungl","Song","Male",NA,34.072561596747,0.2
"kilsjon","plot_87","jkn","third","second",2018-05-07 04:46:52,"2018",37,14.8666666666667,"talge","Song","Male",NA,31.4050208276738,0.516666666666667
"kilsjon","plot_87","jkn","third","second",2018-05-07 04:47:07,"2018",37,15.1166666666667,"talge","Song","Male",NA,27.1463348715331,0.766666666666667
"kilsjon","plot_88","jkn","third","second",2018-05-07 05:05:28,"2018",37,33.4666666666667,"kungl","Song","Male",NA,46.3016318663246,1.26666666666667
"kilsjon","plot_88","jkn","third","second",2018-05-07 05:04:32,"2018",37,32.5333333333333,"rodhe","Song","Male",NA,33.1308465633616,0.333333333333333
"kilsjon","plot_88","jkn","third","second",2018-05-07 05:04:49,"2018",37,32.8166666666667,"lovse","Song","Male",NA,12.8282001917733,0.616666666666667
"kilsjon","plot_88","jkn","third","second",2018-05-07 05:04:20,"2018",37,32.3333333333333,"koltt","Song","Male",NA,10.8702254922249,0.133333333333333
"kilsjon","plot_88","jkn","third","second",2018-05-07 05:06:27,"2018",37,34.45,"tofss","Song","Male",NA,31.6799636400935,2.25
"sodersjon","plot_89","jkn","third","second",2018-05-07 06:51:47,"2018",37,139.783333333333,"lovse","Song","Male",NA,31.1490770431921,0.283333333333333
"sodersjon","plot_89","jkn","third","second",2018-05-07 06:52:03,"2018",37,140.05,"blams","Song","Male",NA,24.287804380826,0.55
"sodersjon","plot_90","jkn","third","second",2018-05-07 07:09:48,"2018",37,157.8,"talge","Song","Male",NA,25.2142708233657,0.0666666666666667
"sodersjon","plot_90","jkn","third","second",2018-05-07 07:09:56,"2018",37,157.933333333333,"blams","Alarm call","Male/Female",NA,31.0240557144151,0.2
"sodersjon","plot_90","jkn","third","second",2018-05-07 07:10:28,"2018",37,158.466666666667,"bofik","In breeding habitat: bird seen","Male",5,23.5783691122212,0.733333333333333
"sodersjon","plot_94","jkn","third","second",2018-05-07 08:24:56,"2018",37,232.933333333333,"bofik","Song","Male",NA,31.4960505508718,3.96666666666667
"sodersjon","plot_95","jkn","third","second",2018-05-07 07:51:41,"2018",37,199.683333333333,"talla","Song","Male",NA,30.4276693159057,0.433333333333333
"sodersjon","plot_95","jkn","third","second",2018-05-07 07:51:51,"2018",37,199.85,"talge","Alarm call","Male/Female",NA,8.72918123091167,0.6
"sodersjon","plot_95","jkn","third","second",2018-05-07 07:51:59,"2018",37,199.983333333333,"lovse","Song","Male",NA,47.8572033894356,0.733333333333333
"sodersjon","plot_98","jkn","third","second",2018-05-07 08:47:28,"2018",37,255.466666666667,"bofik","Song","Male",NA,47.2320098235819,3.5
"sodersjon","plot_99","jkn","third","second",2018-05-07 09:05:44,"2018",37,273.733333333333,"bofik","Song","Male",NA,48.4751310357262,1.75
"sodersjon","plot_99","jkn","third","second",2018-05-07 09:06:57,"2018",37,274.95,"talge","Song","Male",NA,42.4501481898788,2.96666666666667
"stocksatra","plot_104","jkn","fourth","second",2017-06-07 05:34:36,"2017",68,122.6,"bofik","Song","Male",NA,41.6857898865962,0.183333333333333
"stocksatra","plot_104","jkn","fourth","second",2017-06-07 05:35:11,"2017",68,123.183333333333,"talge","Alarm call","Male/Female",NA,18.9287648637195,0.766666666666667
"stocksatra","plot_104","jkn","fourth","second",2017-06-07 05:35:46,"2017",68,123.766666666667,"kungl","Song","Male",NA,42.8379970759583,1.35
"stocksatra","plot_104","jkn","fourth","second",2017-06-07 05:37:38,"2017",68,125.633333333333,"tofss","Song","Male",NA,47.2149819368979,3.21666666666667
"kyrkstigen","plot_122","jkn","fourth","second",2017-06-07 04:14:15,"2017",68,42.25,"talge","Song","Male",NA,46.6321324519566,2.61666666666667
"kyrkstigen","plot_122","jkn","fourth","second",2017-06-07 04:11:58,"2017",68,39.9666666666667,"talge","Song","Male",NA,26.6775901768367,0.333333333333333
"stocksatra","plot_123","jkn","fourth","second",2017-06-07 06:48:10,"2017",68,196.166666666667,"bofik","Song","Male",NA,45.9068458339668,0.716666666666667
"stocksatra","plot_123","jkn","fourth","second",2017-06-07 06:47:47,"2017",68,195.783333333333,"rodhe","Song","Male",NA,40.4334232167933,0.333333333333333
"stocksatra","plot_125","jkn","fourth","second",2017-06-07 07:27:21,"2017",68,235.35,"domhe","In breeding habitat: bird seen","Male",3,47.6393474832594,3.4
"stocksatra","plot_125","jkn","fourth","second",2017-06-07 07:24:17,"2017",68,232.283333333333,"bofik","Alarm call","Male/Female",NA,23.6502633595571,0.333333333333333
